[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=Parallel Beam for 4inch holder, Owner=MRD, Creation date=2012/03/27 14:08:09"
Comment - 2,"Goniometer=PW3050/65 (Theta/2Theta); Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=MRD Cradle; Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=XPERT-PRO"
Comment - 5,"Measurement program=C:\PANalytical\Data Collector\Programs\Reflectivity_Batch.xrdmp, Created identifier={007932df-34e3-4485-9cdc-ce5737d00380}, Created by=User-1, Id=User-1, Creation date=2012/04/06 17:50:18, Modified identifier={7EA62F8F-4040-438C-8392-53DC77EF1B54}, Modified by=MRD, Id=WL:DESKTOP-LQ4LR9T:MRD, Modification date=2026/04/16 17:32:52"
Comment - 6,"Fine Calibration Offset for 2Theta = -0.0003 deg"
Comment - 7,"Batch program=C:\PANalytical\Data Collector\Programs\Reflectivity_Batch_4inch.xrdmp, Created identifier={960d4441-9b31-4165-bf03-2a9b383547c1}, Created by=User-1, Id=User-1, Creation date=2012/04/06 17:52:19, Modified identifier={1DDEFD67-F033-44A2-A541-9D9449C44B64}, Modified by=MRD, Id=WL:DESKTOP-LQ4LR9T:MRD, Modification date=2026/01/14 13:23:43"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 45
Tube current, 40
File date and time,29/4/2026 19:58
Unit cell,
h k l, 0 0 0
Scan axis,Omega-2Theta
Scan range,-0.10000,6.00000
Scan step size,0.0020000
Omega offset,0.0000
No. of points, 3050
Scan type,CONTINUOUS
Phi,0.00
Psi,-0.45
X,0.00
Y,0.00
Z,9.312
Time per step,2.00
[Scan points]
Angle, TimePerStep, Intensity, ESD
0.97300, 2.00, 4670.0, 68.3374
0.97500, 2.00, 4417.0, 66.4605
0.97700, 2.00, 4886.0, 69.8999
0.97900, 2.00, 6395.0, 79.9687
0.98100, 2.00, 7793.0, 88.2780
0.98300, 2.00, 7784.0, 88.2270
0.98500, 2.00, 6986.0, 83.5823
0.98700, 2.00, 5472.0, 73.9730
0.98900, 2.00, 4647.0, 68.1689
0.99100, 2.00, 4434.0, 66.5883
0.99300, 2.00, 5208.0, 72.1665
0.99500, 2.00, 6608.0, 81.2896
0.99700, 2.00, 7625.0, 87.3212
0.99900, 2.00, 7263.0, 85.2232
1.00100, 2.00, 6533.0, 80.8270
1.00300, 2.00, 5062.0, 71.1477
1.00500, 2.00, 4424.0, 66.5132
1.00700, 2.00, 4645.0, 68.1542
1.00900, 2.00, 6116.0, 78.2049
1.01100, 2.00, 7526.0, 86.7525
1.01300, 2.00, 8222.0, 90.6752
1.01500, 2.00, 7662.0, 87.5329
1.01700, 2.00, 6260.0, 79.1202
1.01900, 2.00, 5020.0, 70.8520
1.02100, 2.00, 4589.0, 67.7422
1.02300, 2.00, 5465.0, 73.9256
1.02500, 2.00, 7004.0, 83.6899
1.02700, 2.00, 8377.0, 91.5260
1.02900, 2.00, 8623.0, 92.8601
1.03100, 2.00, 7800.0, 88.3176
1.03300, 2.00, 6372.0, 79.8248
1.03500, 2.00, 4883.0, 69.8785
1.03700, 2.00, 5194.0, 72.0694
1.03900, 2.00, 6424.0, 80.1499
1.04100, 2.00, 8122.0, 90.1221
1.04300, 2.00, 9195.0, 95.8906
1.04500, 2.00, 9324.0, 96.5609
1.04700, 2.00, 7953.0, 89.1796
1.04900, 2.00, 5992.0, 77.4080
1.05100, 2.00, 4796.0, 69.2532
1.05300, 2.00, 5049.0, 71.0563
1.05500, 2.00, 6445.0, 80.2808
1.05700, 2.00, 8062.0, 89.7886
1.05900, 2.00, 9020.0, 94.9737
1.06100, 2.00, 8617.0, 92.8278
1.06300, 2.00, 7251.0, 85.1528
1.06500, 2.00, 5723.0, 75.6505
1.06700, 2.00, 5271.0, 72.6017
1.06900, 2.00, 6035.0, 77.6853
1.07100, 2.00, 8175.0, 90.4157
1.07300, 2.00, 9879.0, 99.3932
1.07500, 2.00, 10442.0, 102.1861
1.07700, 2.00, 9440.0, 97.1597
1.07900, 2.00, 7500.0, 86.6025
1.08100, 2.00, 5884.0, 76.7072
1.08300, 2.00, 5770.0, 75.9605
1.08500, 2.00, 7107.0, 84.3030
1.08700, 2.00, 9143.0, 95.6190
1.08900, 2.00, 10465.0, 102.2986
1.09100, 2.00, 10541.0, 102.6694
1.09300, 2.00, 9119.0, 95.4935
1.09500, 2.00, 7119.0, 84.3742
1.09700, 2.00, 6058.0, 77.8332
1.09900, 2.00, 6515.0, 80.7155
1.10100, 2.00, 8559.0, 92.5149
1.10300, 2.00, 10679.0, 103.3392
1.10500, 2.00, 11904.0, 109.1055
1.10700, 2.00, 11233.0, 105.9858
1.10900, 2.00, 9312.0, 96.4987
1.11100, 2.00, 7255.0, 85.1763
1.11300, 2.00, 6344.0, 79.6492
1.11500, 2.00, 7656.0, 87.4986
1.11700, 2.00, 10015.0, 100.0750
1.11900, 2.00, 12320.0, 110.9955
1.12100, 2.00, 12813.0, 113.1945
1.12300, 2.00, 11387.0, 106.7099
1.12500, 2.00, 9045.0, 95.1052
1.12700, 2.00, 7344.0, 85.6971
1.12900, 2.00, 7631.0, 87.3556
1.13100, 2.00, 9968.0, 99.8399
1.13300, 2.00, 12887.0, 113.5209
1.13500, 2.00, 14827.0, 121.7662
1.13700, 2.00, 14706.0, 121.2683
1.13900, 2.00, 12234.0, 110.6074
1.14100, 2.00, 9404.0, 96.9742
1.14300, 2.00, 7969.0, 89.2693
1.14500, 2.00, 8787.0, 93.7390
1.14700, 2.00, 11422.0, 106.8738
1.14900, 2.00, 14443.0, 120.1790
1.15100, 2.00, 16215.0, 127.3381
1.15300, 2.00, 15074.0, 122.7762
1.15500, 2.00, 12223.0, 110.5577
1.15700, 2.00, 9923.0, 99.6143
1.15900, 2.00, 9484.0, 97.3858
1.16100, 2.00, 12281.0, 110.8197
1.16300, 2.00, 16749.0, 129.4179
1.16500, 2.00, 20338.0, 142.6114
1.16700, 2.00, 21487.0, 146.5844
1.16900, 2.00, 18852.0, 137.3026
1.17100, 2.00, 14911.0, 122.1106
1.17300, 2.00, 11951.0, 109.3206
1.17500, 2.00, 11620.0, 107.7961
1.17700, 2.00, 15062.0, 122.7273
1.17900, 2.00, 19707.0, 140.3816
1.18100, 2.00, 22813.0, 151.0397
1.18300, 2.00, 22469.0, 149.8966
1.18500, 2.00, 19515.0, 139.6961
1.18700, 2.00, 15296.0, 123.6770
1.18900, 2.00, 13228.0, 115.0130
1.19100, 2.00, 15506.0, 124.5231
1.19300, 2.00, 20183.0, 142.0669
1.19500, 2.00, 25273.0, 158.9748
1.19700, 2.00, 27702.0, 166.4392
1.19900, 2.00, 26041.0, 161.3722
1.20100, 2.00, 21149.0, 145.4270
1.20300, 2.00, 16840.0, 129.7690
1.20500, 2.00, 17011.0, 130.4262
1.20700, 2.00, 22146.0, 148.8153
1.20900, 2.00, 30383.0, 174.3072
1.21100, 2.00, 36611.0, 191.3400
1.21300, 2.00, 38257.0, 195.5940
1.21500, 2.00, 33916.0, 184.1630
1.21700, 2.00, 26461.0, 162.6684
1.21900, 2.00, 21996.0, 148.3105
1.22100, 2.00, 24087.0, 155.1999
1.22300, 2.00, 32963.0, 181.5572
1.22500, 2.00, 44257.0, 210.3735
1.22700, 2.00, 51968.0, 227.9649
1.22900, 2.00, 51565.0, 227.0793
1.23100, 2.00, 43695.0, 209.0335
1.23300, 2.00, 34682.0, 186.2310
1.23500, 2.00, 32413.0, 180.0361
1.23700, 2.00, 42534.0, 206.2377
1.23900, 2.00, 62424.0, 249.8480
1.24100, 2.00, 82786.0, 287.7256
1.24300, 2.00, 93797.0, 306.2630
1.24500, 2.00, 90883.0, 301.4681
1.24700, 2.00, 76007.0, 275.6937
1.24900, 2.00, 62516.0, 250.0320
1.25100, 2.00, 65425.0, 255.7831
1.25300, 2.00, 93209.0, 305.3015
1.25500, 2.00, 138643.0, 372.3480
1.25700, 2.00, 184637.0, 429.6941
1.25900, 2.00, 208090.0, 456.1688
1.26100, 2.00, 199027.0, 446.1244
1.26300, 2.00, 168841.0, 410.9027
1.26500, 2.00, 143975.0, 379.4404
1.26700, 2.00, 161327.0, 401.6553
1.26900, 2.00, 241720.0, 491.6503
1.27100, 2.00, 369395.0, 607.7787
1.27300, 2.00, 498551.0, 706.0814
1.27500, 2.00, 577765.0, 760.1085
1.27700, 2.00, 570132.0, 755.0709
1.27900, 2.00, 509281.0, 713.6393
1.28100, 2.00, 479994.0, 692.8160
1.28300, 2.00, 599533.0, 774.2952
1.28500, 2.00, 937423.0, 968.2061
1.28700, 2.00, 1346485.0, 9914.3031
1.28900, 2.00, 1882378.0, 11722.3545
1.29100, 2.00, 2318845.0, 13010.5989
1.29300, 2.00, 2633110.0, 13864.2356
1.29500, 2.00, 2801010.0, 14299.4311
1.29700, 2.00, 2887588.0, 14518.7439
1.29900, 2.00, 2893720.0, 14534.1515
1.30100, 2.00, 2843423.0, 14407.2856
1.30300, 2.00, 2724944.0, 14103.9325
1.30500, 2.00, 2557482.0, 13663.6813
1.30700, 2.00, 2316217.0, 13003.2243
1.30900, 2.00, 2037722.0, 12196.4628
1.31100, 2.00, 1682942.0, 11083.9869
1.31300, 2.00, 1326775.0, 9841.4722
1.31500, 2.00, 961994.0, 8380.0693
1.31700, 2.00, 720541.0, 848.8469
1.31900, 2.00, 472098.0, 687.0939
1.32100, 2.00, 311110.0, 557.7724
1.32300, 2.00, 218738.0, 467.6943
1.32500, 2.00, 162439.0, 403.0372
1.32700, 2.00, 124592.0, 352.9759
1.32900, 2.00, 98532.0, 313.8981
1.33100, 2.00, 84436.0, 290.5787
1.33300, 2.00, 80990.0, 284.5874
1.33500, 2.00, 82690.0, 287.5587
1.33700, 2.00, 82342.0, 286.9530
1.33900, 2.00, 74863.0, 273.6110
1.34100, 2.00, 61970.0, 248.9377
1.34300, 2.00, 46762.0, 216.2452
1.34500, 2.00, 35672.0, 188.8703
1.34700, 2.00, 31500.0, 177.4824
1.34900, 2.00, 31991.0, 178.8603
1.35100, 2.00, 35414.0, 188.1861
1.35300, 2.00, 35910.0, 189.4993
1.35500, 2.00, 32638.0, 180.6599
1.35700, 2.00, 26928.0, 164.0975
1.35900, 2.00, 21132.0, 145.3685
1.36100, 2.00, 18180.0, 134.8332
1.36300, 2.00, 18919.0, 137.5464
1.36500, 2.00, 21430.0, 146.3899
1.36700, 2.00, 24075.0, 155.1612
1.36900, 2.00, 23907.0, 154.6189
1.37100, 2.00, 21032.0, 145.0241
1.37300, 2.00, 16612.0, 128.8875
1.37500, 2.00, 12479.0, 111.7094
1.37700, 2.00, 10884.0, 104.3264
1.37900, 2.00, 11011.0, 104.9333
1.38100, 2.00, 12316.0, 110.9775
1.38300, 2.00, 13172.0, 114.7693
1.38500, 2.00, 12802.0, 113.1459
1.38700, 2.00, 10485.0, 102.3963
1.38900, 2.00, 8164.0, 90.3549
1.39100, 2.00, 6548.0, 80.9197
1.39300, 2.00, 6259.0, 79.1138
1.39500, 2.00, 7147.0, 84.5399
1.39700, 2.00, 8556.0, 92.4986
1.39900, 2.00, 9093.0, 95.3572
1.40100, 2.00, 8424.0, 91.7824
1.40300, 2.00, 7046.0, 83.9405
1.40500, 2.00, 5328.0, 72.9932
1.40700, 2.00, 4325.0, 65.7647
1.40900, 2.00, 4143.0, 64.3661
1.41100, 2.00, 4693.0, 68.5055
1.41300, 2.00, 5482.0, 74.0405
1.41500, 2.00, 5607.0, 74.8799
1.41700, 2.00, 4971.0, 70.5053
1.41900, 2.00, 3959.0, 62.9206
1.42100, 2.00, 3014.0, 54.8999
1.42300, 2.00, 2595.0, 50.9411
1.42500, 2.00, 3006.0, 54.8270
1.42700, 2.00, 3680.0, 60.6630
1.42900, 2.00, 4040.0, 63.5610
1.43100, 2.00, 4032.0, 63.4980
1.43300, 2.00, 3350.0, 57.8792
1.43500, 2.00, 2444.0, 49.4368
1.43700, 2.00, 1910.0, 43.7035
1.43900, 2.00, 1944.0, 44.0908
1.44100, 2.00, 2389.0, 48.8774
1.44300, 2.00, 3035.0, 55.0908
1.44500, 2.00, 3438.0, 58.6345
1.44700, 2.00, 3349.0, 57.8705
1.44900, 2.00, 2730.0, 52.2494
1.45100, 2.00, 2038.0, 45.1442
1.45300, 2.00, 1658.0, 40.7185
1.45500, 2.00, 1577.0, 39.7115
1.45700, 2.00, 2171.0, 46.5940
1.45900, 2.00, 2534.0, 50.3389
1.46100, 2.00, 2611.0, 51.0979
1.46300, 2.00, 2502.0, 50.0200
1.46500, 2.00, 2001.0, 44.7325
1.46700, 2.00, 1556.0, 39.4462
1.46900, 2.00, 1167.0, 34.1614
1.47100, 2.00, 1216.0, 34.8712
1.47300, 2.00, 1588.0, 39.8497
1.47500, 2.00, 1809.0, 42.5323
1.47700, 2.00, 2055.0, 45.3321
1.47900, 2.00, 1961.0, 44.2832
1.48100, 2.00, 1562.0, 39.5221
1.48300, 2.00, 1151.0, 33.9264
1.48500, 2.00, 943.0, 30.7083
1.48700, 2.00, 1037.0, 32.2025
1.48900, 2.00, 1265.0, 35.5668
1.49100, 2.00, 1585.0, 39.8121
1.49300, 2.00, 1659.0, 40.7308
1.49500, 2.00, 1528.0, 39.0896
1.49700, 2.00, 1190.0, 34.4964
1.49900, 2.00, 909.0, 30.1496
1.50100, 2.00, 718.0, 26.7955
1.50300, 2.00, 836.0, 28.9137
1.50500, 2.00, 990.0, 31.4643
1.50700, 2.00, 1290.0, 35.9166
1.50900, 2.00, 1305.0, 36.1248
1.51100, 2.00, 1190.0, 34.4964
1.51300, 2.00, 990.0, 31.4643
1.51500, 2.00, 690.0, 26.2679
1.51700, 2.00, 582.0, 24.1247
1.51900, 2.00, 638.0, 25.2587
1.52100, 2.00, 774.0, 27.8209
1.52300, 2.00, 933.0, 30.5450
1.52500, 2.00, 1032.0, 32.1248
1.52700, 2.00, 916.0, 30.2655
1.52900, 2.00, 703.0, 26.5141
1.53100, 2.00, 538.0, 23.1948
1.53300, 2.00, 434.0, 20.8327
1.53500, 2.00, 510.0, 22.5832
1.53700, 2.00, 672.0, 25.9230
1.53900, 2.00, 800.0, 28.2843
1.54100, 2.00, 831.0, 28.8271
1.54300, 2.00, 756.0, 27.4955
1.54500, 2.00, 574.0, 23.9583
1.54700, 2.00, 473.0, 21.7486
1.54900, 2.00, 365.0, 19.1050
1.55100, 2.00, 476.0, 21.8174
1.55300, 2.00, 646.0, 25.4165
1.55500, 2.00, 772.0, 27.7849
1.55700, 2.00, 739.0, 27.1846
1.55900, 2.00, 706.0, 26.5707
1.56100, 2.00, 514.0, 22.6716
1.56300, 2.00, 385.0, 19.6214
1.56500, 2.00, 337.0, 18.3576
1.56700, 2.00, 344.0, 18.5472
1.56900, 2.00, 450.0, 21.2132
1.57100, 2.00, 522.0, 22.8473
1.57300, 2.00, 494.0, 22.2261
1.57500, 2.00, 400.0, 20.0000
1.57700, 2.00, 336.0, 18.3303
1.57900, 2.00, 275.0, 16.5831
1.58100, 2.00, 276.0, 16.6132
1.58300, 2.00, 332.0, 18.2209
1.58500, 2.00, 464.0, 21.5407
1.58700, 2.00, 543.0, 23.3024
1.58900, 2.00, 516.0, 22.7156
1.59100, 2.00, 413.0, 20.3224
1.59300, 2.00, 317.0, 17.8045
1.59500, 2.00, 226.0, 15.0333
1.59700, 2.00, 240.0, 15.4919
1.59900, 2.00, 322.0, 17.9444
1.60100, 2.00, 358.0, 18.9209
1.60300, 2.00, 396.0, 19.8997
1.60500, 2.00, 410.0, 20.2485
1.60700, 2.00, 335.0, 18.3030
1.60900, 2.00, 235.0, 15.3297
1.61100, 2.00, 202.0, 14.2127
1.61300, 2.00, 215.0, 14.6629
1.61500, 2.00, 302.0, 17.3781
1.61700, 2.00, 374.0, 19.3391
1.61900, 2.00, 386.0, 19.6469
1.62100, 2.00, 325.0, 18.0278
1.62300, 2.00, 269.0, 16.4012
1.62500, 2.00, 215.0, 14.6629
1.62700, 2.00, 187.0, 13.6748
1.62900, 2.00, 186.0, 13.6382
1.63100, 2.00, 227.0, 15.0665
1.63300, 2.00, 272.0, 16.4924
1.63500, 2.00, 302.0, 17.3781
1.63700, 2.00, 295.0, 17.1756
1.63900, 2.00, 219.0, 14.7986
1.64100, 2.00, 152.0, 12.3288
1.64300, 2.00, 161.0, 12.6886
1.64500, 2.00, 194.0, 13.9284
1.64700, 2.00, 213.0, 14.5945
1.64900, 2.00, 288.0, 16.9706
1.65100, 2.00, 281.0, 16.7631
1.65300, 2.00, 264.0, 16.2481
1.65500, 2.00, 215.0, 14.6629
1.65700, 2.00, 177.0, 13.3041
1.65900, 2.00, 136.0, 11.6619
1.66100, 2.00, 153.0, 12.3693
1.66300, 2.00, 227.0, 15.0665
1.66500, 2.00, 248.0, 15.7480
1.66700, 2.00, 286.0, 16.9115
1.66900, 2.00, 257.0, 16.0312
1.67100, 2.00, 158.0, 12.5698
1.67300, 2.00, 124.0, 11.1355
1.67500, 2.00, 116.0, 10.7703
1.67700, 2.00, 138.0, 11.7473
1.67900, 2.00, 178.0, 13.3417
1.68100, 2.00, 221.0, 14.8661
1.68300, 2.00, 233.0, 15.2643
1.68500, 2.00, 202.0, 14.2127
1.68700, 2.00, 153.0, 12.3693
1.68900, 2.00, 130.0, 11.4018
1.69100, 2.00, 110.0, 10.4881
1.69300, 2.00, 115.0, 10.7238
1.69500, 2.00, 143.0, 11.9583
1.69700, 2.00, 181.0, 13.4536
1.69900, 2.00, 188.0, 13.7113
1.70100, 2.00, 153.0, 12.3693
1.70300, 2.00, 136.0, 11.6619
1.70500, 2.00, 97.0, 9.8489
1.70700, 2.00, 118.0, 10.8628
1.70900, 2.00, 148.0, 12.1655
1.71100, 2.00, 151.0, 12.2882
1.71300, 2.00, 195.0, 13.9642
1.71500, 2.00, 185.0, 13.6015
1.71700, 2.00, 137.0, 11.7047
1.71900, 2.00, 118.0, 10.8628
1.72100, 2.00, 83.0, 9.1104
1.72300, 2.00, 99.0, 9.9499
1.72500, 2.00, 114.0, 10.6771
1.72700, 2.00, 168.0, 12.9615
1.72900, 2.00, 179.0, 13.3791
1.73100, 2.00, 173.0, 13.1529
1.73300, 2.00, 142.0, 11.9164
1.73500, 2.00, 134.0, 11.5758
1.73700, 2.00, 94.0, 9.6954
1.73900, 2.00, 96.0, 9.7980
1.74100, 2.00, 123.0, 11.0905
1.74300, 2.00, 171.0, 13.0767
1.74500, 2.00, 193.0, 13.8924
1.74700, 2.00, 163.0, 12.7671
1.74900, 2.00, 136.0, 11.6619
1.75100, 2.00, 120.0, 10.9545
1.75300, 2.00, 108.0, 10.3923
1.75500, 2.00, 84.0, 9.1652
1.75700, 2.00, 92.0, 9.5917
1.75900, 2.00, 114.0, 10.6771
1.76100, 2.00, 138.0, 11.7473
1.76300, 2.00, 145.0, 12.0416
1.76500, 2.00, 127.0, 11.2694
1.76700, 2.00, 121.0, 11.0000
1.76900, 2.00, 105.0, 10.2470
1.77100, 2.00, 98.0, 9.8995
1.77300, 2.00, 120.0, 10.9545
1.77500, 2.00, 157.0, 12.5300
1.77700, 2.00, 177.0, 13.3041
1.77900, 2.00, 160.0, 12.6491
1.78100, 2.00, 137.0, 11.7047
1.78300, 2.00, 123.0, 11.0905
1.78500, 2.00, 90.0, 9.4868
1.78700, 2.00, 74.0, 8.6023
1.78900, 2.00, 89.0, 9.4340
1.79100, 2.00, 114.0, 10.6771
1.79300, 2.00, 130.0, 11.4018
1.79500, 2.00, 141.0, 11.8743
1.79700, 2.00, 104.0, 10.1980
1.79900, 2.00, 98.0, 9.8995
1.80100, 2.00, 78.0, 8.8318
1.80300, 2.00, 75.0, 8.6603
1.80500, 2.00, 97.0, 9.8489
1.80700, 2.00, 109.0, 10.4403
1.80900, 2.00, 125.0, 11.1803
1.81100, 2.00, 120.0, 10.9545
1.81300, 2.00, 110.0, 10.4881
1.81500, 2.00, 83.0, 9.1104
1.81700, 2.00, 78.0, 8.8318
1.81900, 2.00, 78.0, 8.8318
1.82100, 2.00, 84.0, 9.1652
1.82300, 2.00, 136.0, 11.6619
1.82500, 2.00, 117.0, 10.8167
1.82700, 2.00, 139.0, 11.7898
1.82900, 2.00, 117.0, 10.8167
1.83100, 2.00, 103.0, 10.1489
1.83300, 2.00, 77.0, 8.7750
1.83500, 2.00, 78.0, 8.8318
1.83700, 2.00, 100.0, 10.0000
1.83900, 2.00, 112.0, 10.5830
1.84100, 2.00, 126.0, 11.2250
1.84300, 2.00, 124.0, 11.1355
1.84500, 2.00, 101.0, 10.0499
1.84700, 2.00, 70.0, 8.3666
1.84900, 2.00, 71.0, 8.4261
1.85100, 2.00, 83.0, 9.1104
1.85300, 2.00, 93.0, 9.6437
1.85500, 2.00, 96.0, 9.7980
1.85700, 2.00, 118.0, 10.8628
1.85900, 2.00, 115.0, 10.7238
1.86100, 2.00, 112.0, 10.5830
1.86300, 2.00, 87.0, 9.3274
1.86500, 2.00, 69.0, 8.3066
1.86700, 2.00, 74.0, 8.6023
1.86900, 2.00, 87.0, 9.3274
1.87100, 2.00, 91.0, 9.5394
1.87300, 2.00, 131.0, 11.4455
1.87500, 2.00, 119.0, 10.9087
1.87700, 2.00, 75.0, 8.6603
1.87900, 2.00, 73.0, 8.5440
1.88100, 2.00, 69.0, 8.3066
1.88300, 2.00, 86.0, 9.2736
1.88500, 2.00, 110.0, 10.4881
1.88700, 2.00, 130.0, 11.4018
1.88900, 2.00, 134.0, 11.5758
1.89100, 2.00, 124.0, 11.1355
1.89300, 2.00, 83.0, 9.1104
1.89500, 2.00, 85.0, 9.2195
1.89700, 2.00, 82.0, 9.0554
1.89900, 2.00, 74.0, 8.6023
1.90100, 2.00, 92.0, 9.5917
1.90300, 2.00, 120.0, 10.9545
1.90500, 2.00, 116.0, 10.7703
1.90700, 2.00, 95.0, 9.7468
1.90900, 2.00, 104.0, 10.1980
1.91100, 2.00, 57.0, 7.5498
1.91300, 2.00, 65.0, 8.0623
1.91500, 2.00, 64.0, 8.0000
1.91700, 2.00, 84.0, 9.1652
1.91900, 2.00, 96.0, 9.7980
1.92100, 2.00, 88.0, 9.3808
1.92300, 2.00, 104.0, 10.1980
1.92500, 2.00, 70.0, 8.3666
1.92700, 2.00, 59.0, 7.6811
1.92900, 2.00, 78.0, 8.8318
1.93100, 2.00, 79.0, 8.8882
1.93300, 2.00, 84.0, 9.1652
1.93500, 2.00, 114.0, 10.6771
1.93700, 2.00, 91.0, 9.5394
1.93900, 2.00, 98.0, 9.8995
1.94100, 2.00, 84.0, 9.1652
1.94300, 2.00, 70.0, 8.3666
1.94500, 2.00, 73.0, 8.5440
1.94700, 2.00, 78.0, 8.8318
1.94900, 2.00, 85.0, 9.2195
1.95100, 2.00, 100.0, 10.0000
1.95300, 2.00, 100.0, 10.0000
1.95500, 2.00, 98.0, 9.8995
1.95700, 2.00, 70.0, 8.3666
1.95900, 2.00, 65.0, 8.0623
1.96100, 2.00, 62.0, 7.8740
1.96300, 2.00, 92.0, 9.5917
1.96500, 2.00, 93.0, 9.6437
1.96700, 2.00, 96.0, 9.7980
1.96900, 2.00, 97.0, 9.8489
1.97100, 2.00, 79.0, 8.8882
1.97300, 2.00, 79.0, 8.8882
1.97500, 2.00, 54.0, 7.3485
1.97700, 2.00, 62.0, 7.8740
1.97900, 2.00, 69.0, 8.3066
1.98100, 2.00, 62.0, 7.8740
1.98300, 2.00, 76.0, 8.7178
1.98500, 2.00, 93.0, 9.6437
1.98700, 2.00, 87.0, 9.3274
1.98900, 2.00, 69.0, 8.3066
1.99100, 2.00, 67.0, 8.1854
1.99300, 2.00, 65.0, 8.0623
1.99500, 2.00, 70.0, 8.3666
1.99700, 2.00, 87.0, 9.3274
1.99900, 2.00, 100.0, 10.0000
2.00100, 2.00, 111.0, 10.5357
2.00300, 2.00, 99.0, 9.9499
2.00500, 2.00, 82.0, 9.0554
2.00700, 2.00, 78.0, 8.8318
2.00900, 2.00, 61.0, 7.8102
2.01100, 2.00, 60.0, 7.7460
2.01300, 2.00, 73.0, 8.5440
2.01500, 2.00, 114.0, 10.6771
2.01700, 2.00, 98.0, 9.8995
2.01900, 2.00, 95.0, 9.7468
2.02100, 2.00, 93.0, 9.6437
2.02300, 2.00, 84.0, 9.1652
2.02500, 2.00, 67.0, 8.1854
2.02700, 2.00, 59.0, 7.6811
2.02900, 2.00, 70.0, 8.3666
2.03100, 2.00, 70.0, 8.3666
2.03300, 2.00, 73.0, 8.5440
2.03500, 2.00, 57.0, 7.5498
2.03700, 2.00, 55.0, 7.4162
2.03900, 2.00, 60.0, 7.7460
2.04100, 2.00, 55.0, 7.4162
2.04300, 2.00, 74.0, 8.6023
2.04500, 2.00, 75.0, 8.6603
2.04700, 2.00, 90.0, 9.4868
2.04900, 2.00, 92.0, 9.5917
2.05100, 2.00, 89.0, 9.4340
2.05300, 2.00, 73.0, 8.5440
2.05500, 2.00, 63.0, 7.9373
2.05700, 2.00, 62.0, 7.8740
2.05900, 2.00, 66.0, 8.1240
2.06100, 2.00, 70.0, 8.3666
2.06300, 2.00, 85.0, 9.2195
2.06500, 2.00, 79.0, 8.8882
2.06700, 2.00, 85.0, 9.2195
2.06900, 2.00, 65.0, 8.0623
2.07100, 2.00, 66.0, 8.1240
2.07300, 2.00, 73.0, 8.5440
2.07500, 2.00, 86.0, 9.2736
2.07700, 2.00, 92.0, 9.5917
2.07900, 2.00, 110.0, 10.4881
2.08100, 2.00, 97.0, 9.8489
2.08300, 2.00, 77.0, 8.7750
2.08500, 2.00, 80.0, 8.9443
2.08700, 2.00, 78.0, 8.8318
2.08900, 2.00, 52.0, 7.2111
2.09100, 2.00, 73.0, 8.5440
2.09300, 2.00, 84.0, 9.1652
2.09500, 2.00, 83.0, 9.1104
2.09700, 2.00, 78.0, 8.8318
2.09900, 2.00, 81.0, 9.0000
2.10100, 2.00, 53.0, 7.2801
2.10300, 2.00, 51.0, 7.1414
2.10500, 2.00, 66.0, 8.1240
2.10700, 2.00, 81.0, 9.0000
2.10900, 2.00, 95.0, 9.7468
2.11100, 2.00, 106.0, 10.2956
2.11300, 2.00, 101.0, 10.0499
2.11500, 2.00, 74.0, 8.6023
2.11700, 2.00, 66.0, 8.1240
2.11900, 2.00, 60.0, 7.7460
2.12100, 2.00, 52.0, 7.2111
2.12300, 2.00, 75.0, 8.6603
2.12500, 2.00, 95.0, 9.7468
2.12700, 2.00, 91.0, 9.5394
2.12900, 2.00, 80.0, 8.9443
2.13100, 2.00, 116.0, 10.7703
2.13300, 2.00, 86.0, 9.2736
2.13500, 2.00, 62.0, 7.8740
2.13700, 2.00, 70.0, 8.3666
2.13900, 2.00, 71.0, 8.4261
2.14100, 2.00, 90.0, 9.4868
2.14300, 2.00, 87.0, 9.3274
2.14500, 2.00, 95.0, 9.7468
2.14700, 2.00, 89.0, 9.4340
2.14900, 2.00, 65.0, 8.0623
2.15100, 2.00, 80.0, 8.9443
2.15300, 2.00, 67.0, 8.1854
2.15500, 2.00, 73.0, 8.5440
2.15700, 2.00, 91.0, 9.5394
2.15900, 2.00, 104.0, 10.1980
2.16100, 2.00, 69.0, 8.3066
2.16300, 2.00, 74.0, 8.6023
2.16500, 2.00, 72.0, 8.4853
2.16700, 2.00, 61.0, 7.8102
2.16900, 2.00, 72.0, 8.4853
2.17100, 2.00, 67.0, 8.1854
2.17300, 2.00, 65.0, 8.0623
2.17500, 2.00, 77.0, 8.7750
2.17700, 2.00, 72.0, 8.4853
2.17900, 2.00, 74.0, 8.6023
2.18100, 2.00, 51.0, 7.1414
2.18300, 2.00, 66.0, 8.1240
